id,name,latitude,longitude,district,address,dmrcaRegistrationNo,confidence,verificationStatus,verifiedAt,womenPrayer,parking,airConditioning,wudu,jummah,notes,sourceTypes,nsdiId,osmId,sourcesJson
nsdi-25875,Tamiumasyithil Abrar Mosque,8.59166114900006,80.38412826000007,Anuradhapura,,,low,unverified,,,,,,,,nsdi,25875,,"[{""type"": ""nsdi"", ""id"": ""25875"", ""buildingId"": ""2000185"", ""originalName"": ""Tamiumasyithil Abrar Mosque"", ""latitude"": 8.59166114900006, ""longitude"": 80.38412826000007, ""district"": ""Anuradhapura"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-25971,,8.698533262000069,80.39359596500003,Vavuniya,,,low,unverified,,,,,,,,nsdi,25971,,"[{""type"": ""nsdi"", ""id"": ""25971"", ""buildingId"": ""2000115"", ""originalName"": null, ""latitude"": 8.698533262000069, ""longitude"": 80.39359596500003, ""district"": ""Vavuniya"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-25883,,8.600555100000065,80.37152853700007,Vavuniya,,,low,unverified,,,,,,,,nsdi,25883,,"[{""type"": ""nsdi"", ""id"": ""25883"", ""buildingId"": ""2000187"", ""originalName"": ""Jumma Mosque"", ""latitude"": 8.600555100000065, ""longitude"": 80.37152853700007, ""district"": ""Vavuniya"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-25887,Mohideen Jumma Mosque,8.605668477000052,80.32978679900003,Vavuniya,,,low,needs_review,,,,,,,"A low-confidence DMRCA candidate exists (registrationNo=R/1351/V/16, name='PUDUKUDIMUNAI MOHIDEEN MOSQUE', score=100.0) — not linked, needs manual review.; An ambiguous OSM candidate exists (node/4414048679, name='Masjidhur Rahman', 36.3m away) — Nearest OSM mosque is 36m away, but its name ('Masjidhur Rahman') doesn't resemble the NSDI name ('Mohideen Jumma Mosque') — possible name conflict / two distinct nearby mosques. Not linked, needs manual review.",nsdi,25887,,"[{""type"": ""nsdi"", ""id"": ""25887"", ""buildingId"": ""2000177"", ""originalName"": ""Mohideen Jumma Mosque"", ""latitude"": 8.605668477000052, ""longitude"": 80.32978679900003, ""district"": ""Vavuniya"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-25890,,8.60689332800007,81.17156785500003,Trincomalee,,,low,unverified,,,,,,,,nsdi,25890,,"[{""type"": ""nsdi"", ""id"": ""25890"", ""buildingId"": ""2300584"", ""originalName"": """", ""latitude"": 8.60689332800007, ""longitude"": 81.17156785500003, ""district"": ""Trincomalee"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-25897,Masjithuth Thakva,8.61372536600004,80.32854647300007,Vavuniya,,,high,needs_review,,,,,,,,"nsdi,osm",25897,node/4409366587,"[{""type"": ""nsdi"", ""id"": ""25897"", ""buildingId"": ""2000178"", ""originalName"": """", ""latitude"": 8.61372536600004, ""longitude"": 80.32854647300007, ""district"": ""Vavuniya"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}, {""type"": ""osm"", ""id"": ""node/4409366587"", ""osmLink"": ""https://www.openstreetmap.org/node/4409366587"", ""originalName"": ""Masjithuth Thakva"", ""nameTa"": ""மஸ்ஜிதுத் தக்வா"", ""nameSi"": null, ""latitude"": 8.6139137, ""longitude"": 80.3283504, ""addrCity"": null, ""addrStreet"": null, ""sourceQuery"": ""religion=muslim"", ""note"": ""OpenStreetMap, ODbL-licensed (© OpenStreetMap contributors).""}]"
nsdi-25928,,8.640008032000026,80.32570624400006,Vavuniya,,,low,unverified,,,,,,,,nsdi,25928,,"[{""type"": ""nsdi"", ""id"": ""25928"", ""buildingId"": ""2000112"", ""originalName"": null, ""latitude"": 8.640008032000026, ""longitude"": 80.32570624400006, ""district"": ""Vavuniya"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-25944,,8.666931911000063,80.30816687000004,Vavuniya,,,low,unverified,,,,,,,,nsdi,25944,,"[{""type"": ""nsdi"", ""id"": ""25944"", ""buildingId"": ""2000147"", ""originalName"": null, ""latitude"": 8.666931911000063, ""longitude"": 80.30816687000004, ""district"": ""Vavuniya"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-25975,,8.701073567000037,80.39805288100007,Vavuniya,,,low,unverified,,,,,,,,nsdi,25975,,"[{""type"": ""nsdi"", ""id"": ""25975"", ""buildingId"": ""2000119"", ""originalName"": null, ""latitude"": 8.701073567000037, ""longitude"": 80.39805288100007, ""district"": ""Vavuniya"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-25980,Musjid Rashman Mosque,8.70643971000004,80.25328848500004,Vavuniya,,,low,unverified,,,,,,,,nsdi,25980,,"[{""type"": ""nsdi"", ""id"": ""25980"", ""buildingId"": ""2000100"", ""originalName"": ""Musjid Rashman Mosque"", ""latitude"": 8.70643971000004, ""longitude"": 80.25328848500004, ""district"": ""Vavuniya"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-25986,,8.708940103000032,80.43374030000007,Vavuniya,,,high,needs_review,,,,,,,,"nsdi,osm",25986,node/4078326422,"[{""type"": ""nsdi"", ""id"": ""25986"", ""buildingId"": ""2100258"", ""originalName"": """", ""latitude"": 8.708940103000032, ""longitude"": 80.43374030000007, ""district"": ""Vavuniya"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}, {""type"": ""osm"", ""id"": ""node/4078326422"", ""osmLink"": ""https://www.openstreetmap.org/node/4078326422"", ""originalName"": ""Mosque"", ""nameTa"": null, ""nameSi"": null, ""latitude"": 8.7089694, ""longitude"": 80.4334229, ""addrCity"": null, ""addrStreet"": null, ""sourceQuery"": ""religion=muslim"", ""note"": ""OpenStreetMap, ODbL-licensed (© OpenStreetMap contributors).""}]"
nsdi-25988,,8.713655448000054,80.25640201200008,Vavuniya,,,low,unverified,,,,,,,,nsdi,25988,,"[{""type"": ""nsdi"", ""id"": ""25988"", ""buildingId"": ""2000098"", ""originalName"": null, ""latitude"": 8.713655448000054, ""longitude"": 80.25640201200008, ""district"": ""Vavuniya"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-25992,,8.718708437000032,80.43865123100005,Vavuniya,,,high,needs_review,,,,,,,,"nsdi,osm",25992,way/405674992,"[{""type"": ""nsdi"", ""id"": ""25992"", ""buildingId"": ""2100272"", ""originalName"": """", ""latitude"": 8.718708437000032, ""longitude"": 80.43865123100005, ""district"": ""Vavuniya"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}, {""type"": ""osm"", ""id"": ""way/405674992"", ""osmLink"": ""https://www.openstreetmap.org/way/405674992"", ""originalName"": ""Mosque"", ""nameTa"": null, ""nameSi"": null, ""latitude"": 8.7187371, ""longitude"": 80.4386143, ""addrCity"": null, ""addrStreet"": null, ""sourceQuery"": ""religion=muslim"", ""note"": ""OpenStreetMap, ODbL-licensed (© OpenStreetMap contributors).""}]"
nsdi-25995,Noorul Jumma Mosque,8.722170494000068,80.25885926700005,Vavuniya,,,low,unverified,,,,,,,,nsdi,25995,,"[{""type"": ""nsdi"", ""id"": ""25995"", ""buildingId"": ""2000030"", ""originalName"": ""Noorul Jumma Mosque"", ""latitude"": 8.722170494000068, ""longitude"": 80.25885926700005, ""district"": ""Vavuniya"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-25999,Mahaideen Jummah Mosque,8.72480672000006,80.43109505300004,Vavuniya,,,medium,needs_review,,,,,,,"A low-confidence DMRCA candidate exists (registrationNo=R/1373/V/24, name='MOHIDEEN JUMMA MOSQUE', score=82.4) — not linked, needs manual review.","nsdi,osm",25999,way/612508724,"[{""type"": ""nsdi"", ""id"": ""25999"", ""buildingId"": ""2100074"", ""originalName"": ""Mahaideen Jummah Mosque"", ""latitude"": 8.72480672000006, ""longitude"": 80.43109505300004, ""district"": ""Vavuniya"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}, {""type"": ""osm"", ""id"": ""way/612508724"", ""osmLink"": ""https://www.openstreetmap.org/way/612508724"", ""originalName"": null, ""nameTa"": null, ""nameSi"": null, ""latitude"": 8.7247888, ""longitude"": 80.4310926, ""addrCity"": null, ""addrStreet"": null, ""sourceQuery"": ""religion=muslim"", ""note"": ""OpenStreetMap, ODbL-licensed (© OpenStreetMap contributors).""}]"
nsdi-26000,,8.725910249000037,81.17323048600008,Trincomalee,,,medium,needs_review,,,,,,,,"nsdi,osm",26000,way/1248732199,"[{""type"": ""nsdi"", ""id"": ""26000"", ""buildingId"": ""2302699"", ""originalName"": null, ""latitude"": 8.725910249000037, ""longitude"": 81.17323048600008, ""district"": ""Trincomalee"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}, {""type"": ""osm"", ""id"": ""way/1248732199"", ""osmLink"": ""https://www.openstreetmap.org/way/1248732199"", ""originalName"": null, ""nameTa"": null, ""nameSi"": null, ""latitude"": 8.7250761, ""longitude"": 81.1709043, ""addrCity"": null, ""addrStreet"": ""Trincomalee-Nilaveli-Pulmodai Road"", ""sourceQuery"": ""building=mosque"", ""note"": ""OpenStreetMap, ODbL-licensed (© OpenStreetMap contributors).""}]"
nsdi-26011,MASJIDUL HUDA JUMMA MOSQUE,8.732198486000073,80.26001138100008,Vavuniya,"MOOR'S SALAMBAIKULAM EAST, POOVARASANKULAM",R/1565/V/22,high,needs_review,,,,,,,,"dmrca,nsdi",26011,,"[{""type"": ""nsdi"", ""id"": ""26011"", ""buildingId"": ""2000039"", ""originalName"": ""Ja-Mul Huda Mosque"", ""latitude"": 8.732198486000073, ""longitude"": 80.26001138100008, ""district"": ""Vavuniya"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}, {""type"": ""dmrca"", ""id"": ""R/1565/V/22"", ""originalName"": ""MASJIDUL HUDA JUMMA MOSQUE"", ""address"": ""MOOR'S SALAMBAIKULAM EAST, POOVARASANKULAM"", ""city"": ""VAVUNIYA"", ""district"": ""Vavuniya"", ""mosqueType"": ""JM"", ""sourcePdf"": ""vavuniya__VAVUNIYA-DISTRIC1.pdf"", ""sourcePdfUrl"": ""https://muslimaffairs.gov.lk/wp-content/uploads/2023/12/VAVUNIYA-DISTRIC1.pdf"", ""note"": ""Department of Muslim Religious and Cultural Affairs Registered Mosque List.""}]"
nsdi-26018,,8.735930559000053,80.42560446300007,Vavuniya,,,low,unverified,,,,,,,,nsdi,26018,,"[{""type"": ""nsdi"", ""id"": ""26018"", ""buildingId"": ""2100081"", ""originalName"": """", ""latitude"": 8.735930559000053, ""longitude"": 80.42560446300007, ""district"": ""Vavuniya"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-26029,Pulithariththapuliyankulam Mosque,8.741903311000044,80.42857597000005,Vavuniya,,,low,unverified,,,,,,,,nsdi,26029,,"[{""type"": ""nsdi"", ""id"": ""26029"", ""buildingId"": ""2100082"", ""originalName"": ""Pulithariththapuliyankulam Mosque"", ""latitude"": 8.741903311000044, ""longitude"": 80.42857597000005, ""district"": ""Vavuniya"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-26064,,8.752133236000077,80.43396254200007,Vavuniya,,,high,needs_review,,,,,,,,"nsdi,osm",26064,way/421303815,"[{""type"": ""nsdi"", ""id"": ""26064"", ""buildingId"": ""2100091"", ""originalName"": """", ""latitude"": 8.752133236000077, ""longitude"": 80.43396254200007, ""district"": ""Vavuniya"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}, {""type"": ""osm"", ""id"": ""way/421303815"", ""osmLink"": ""https://www.openstreetmap.org/way/421303815"", ""originalName"": ""Mosque"", ""nameTa"": null, ""nameSi"": null, ""latitude"": 8.7521276, ""longitude"": 80.433954, ""addrCity"": null, ""addrStreet"": null, ""sourceQuery"": ""religion=muslim"", ""note"": ""OpenStreetMap, ODbL-licensed (© OpenStreetMap contributors).""}]"
nsdi-26072,,8.75275627600007,79.95060954900003,Mannar,,,low,unverified,,,,,,,,nsdi,26072,,"[{""type"": ""nsdi"", ""id"": ""26072"", ""buildingId"": ""1900018"", ""originalName"": ""Mosque"", ""latitude"": 8.75275627600007, ""longitude"": 79.95060954900003, ""district"": ""Mannar"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-26077,Jummah Grand Mosque,8.756133699000031,80.50096455100004,Vavuniya,,,high,needs_review,,,,,,,,"nsdi,osm",26077,way/359485484,"[{""type"": ""nsdi"", ""id"": ""26077"", ""buildingId"": ""2100254"", ""originalName"": ""Vavuniya Grand Jummah Mosque"", ""latitude"": 8.756133699000031, ""longitude"": 80.50096455100004, ""district"": ""Vavuniya"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}, {""type"": ""osm"", ""id"": ""way/359485484"", ""osmLink"": ""https://www.openstreetmap.org/way/359485484"", ""originalName"": ""Jummah Grand Mosque"", ""nameTa"": null, ""nameSi"": null, ""latitude"": 8.7561419, ""longitude"": 80.5009125, ""addrCity"": null, ""addrStreet"": null, ""sourceQuery"": ""religion=muslim"", ""note"": ""OpenStreetMap, ODbL-licensed (© OpenStreetMap contributors).""}]"
nsdi-26078,,8.756324286000051,80.50140407800006,Vavuniya,,,low,unverified,,,,,,,,nsdi,26078,,"[{""type"": ""nsdi"", ""id"": ""26078"", ""buildingId"": ""2100253"", ""originalName"": """", ""latitude"": 8.756324286000051, ""longitude"": 80.50140407800006, ""district"": ""Vavuniya"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-26089,,8.759210771000028,79.95802305900008,Mannar,,,low,unverified,,,,,,,,nsdi,26089,,"[{""type"": ""nsdi"", ""id"": ""26089"", ""buildingId"": ""1900020"", ""originalName"": ""Mosque"", ""latitude"": 8.759210771000028, ""longitude"": 79.95802305900008, ""district"": ""Mannar"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-26105,Pattanichoor Jumma Mosque,8.764523950000068,80.48218773500008,Vavuniya,,,medium,needs_review,,,,,,,,"nsdi,osm",26105,way/1101884922,"[{""type"": ""nsdi"", ""id"": ""26105"", ""buildingId"": ""2100351"", ""originalName"": null, ""latitude"": 8.764523950000068, ""longitude"": 80.48218773500008, ""district"": ""Vavuniya"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}, {""type"": ""osm"", ""id"": ""way/1101884922"", ""osmLink"": ""https://www.openstreetmap.org/way/1101884922"", ""originalName"": ""Pattanichoor Jumma Mosque"", ""nameTa"": null, ""nameSi"": null, ""latitude"": 8.7644933, ""longitude"": 80.4822328, ""addrCity"": ""Vavuniya"", ""addrStreet"": ""Mannar road 2nd lane"", ""sourceQuery"": ""religion=muslim"", ""note"": ""OpenStreetMap, ODbL-licensed (© OpenStreetMap contributors).""}]"
nsdi-26111,Osmeniya Mosque,8.767934484000023,80.48079370300007,Vavuniya,,,low,unverified,,,,,,,,nsdi,26111,,"[{""type"": ""nsdi"", ""id"": ""26111"", ""buildingId"": ""2100006"", ""originalName"": ""Osmeniya Mosque"", ""latitude"": 8.767934484000023, ""longitude"": 80.48079370300007, ""district"": ""Vavuniya"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-26118,Majithul Jamiya Jamal Mosque,8.772131910000041,80.51567034100003,Vavuniya,,,medium,needs_review,,,,,,,,"nsdi,osm",26118,way/378808258,"[{""type"": ""nsdi"", ""id"": ""26118"", ""buildingId"": ""2100038"", ""originalName"": ""Masjithul Jamlyah Jumnah"", ""latitude"": 8.772131910000041, ""longitude"": 80.51567034100003, ""district"": ""Vavuniya"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}, {""type"": ""osm"", ""id"": ""way/378808258"", ""osmLink"": ""https://www.openstreetmap.org/way/378808258"", ""originalName"": ""Majithul Jamiya Jamal Mosque"", ""nameTa"": null, ""nameSi"": null, ""latitude"": 8.7721706, ""longitude"": 80.5156521, ""addrCity"": null, ""addrStreet"": null, ""sourceQuery"": ""religion=muslim"", ""note"": ""OpenStreetMap, ODbL-licensed (© OpenStreetMap contributors).""}]"
nsdi-26119,Jummah Mosque,8.772741503000077,80.47716429300004,Vavuniya,,,low,unverified,,,,,,,,nsdi,26119,,"[{""type"": ""nsdi"", ""id"": ""26119"", ""buildingId"": ""2100009"", ""originalName"": ""Jummah Mosque"", ""latitude"": 8.772741503000077, ""longitude"": 80.47716429300004, ""district"": ""Vavuniya"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-26120,,8.772042140000053,79.95399801000008,Mannar,,,low,unverified,,,,,,,,nsdi,26120,,"[{""type"": ""nsdi"", ""id"": ""26120"", ""buildingId"": ""1900002"", ""originalName"": ""Mosque"", ""latitude"": 8.772042140000053, ""longitude"": 79.95399801000008, ""district"": ""Mannar"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-26134,,8.782981325000037,79.94942044100003,Mannar,,,low,unverified,,,,,,,,nsdi,26134,,"[{""type"": ""nsdi"", ""id"": ""26134"", ""buildingId"": ""1900005"", ""originalName"": ""Mosque"", ""latitude"": 8.782981325000037, ""longitude"": 79.94942044100003, ""district"": ""Mannar"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-26137,,8.784176635000051,79.97355871300005,Mannar,,,low,unverified,,,,,,,,nsdi,26137,,"[{""type"": ""nsdi"", ""id"": ""26137"", ""buildingId"": ""1900006"", ""originalName"": ""Mosque"", ""latitude"": 8.784176635000051, ""longitude"": 79.97355871300005, ""district"": ""Mannar"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-26178,,8.81923385600004,79.97805190200006,Mannar,,,low,unverified,,,,,,,,nsdi,26178,,"[{""type"": ""nsdi"", ""id"": ""26178"", ""buildingId"": ""1500476"", ""originalName"": null, ""latitude"": 8.81923385600004, ""longitude"": 79.97805190200006, ""district"": ""Mannar"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-26209,,8.833483628000067,80.00099522900007,Mannar,,,low,unverified,,,,,,,,nsdi,26209,,"[{""type"": ""nsdi"", ""id"": ""26209"", ""buildingId"": ""1500495"", ""originalName"": null, ""latitude"": 8.833483628000067, ""longitude"": 80.00099522900007, ""district"": ""Mannar"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-26231,RASOOL PUTHUVELI MASJID,8.843807642000058,79.99910589000007,Mannar,,,high,needs_review,,,,,,,,"nsdi,osm",26231,way/1164421201,"[{""type"": ""nsdi"", ""id"": ""26231"", ""buildingId"": ""1500466"", ""originalName"": null, ""latitude"": 8.843807642000058, ""longitude"": 79.99910589000007, ""district"": ""Mannar"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}, {""type"": ""osm"", ""id"": ""way/1164421201"", ""osmLink"": ""https://www.openstreetmap.org/way/1164421201"", ""originalName"": ""RASOOL PUTHUVELI MASJID"", ""nameTa"": null, ""nameSi"": null, ""latitude"": 8.8431467, ""longitude"": 79.998801, ""addrCity"": null, ""addrStreet"": null, ""sourceQuery"": ""religion=muslim"", ""note"": ""OpenStreetMap, ODbL-licensed (© OpenStreetMap contributors).""}]"
nsdi-26238,Masjid Munawwara Mosque,8.84983408000005,80.37087624900005,Mannar,,,high,needs_review,,,,,,,"A low-confidence DMRCA candidate exists (registrationNo=R/1510/MN 61, name='MASJIDUL MUNAWWARAH', score=94.7) — not linked, needs manual review.","nsdi,osm",26238,way/663773742,"[{""type"": ""nsdi"", ""id"": ""26238"", ""buildingId"": ""1600501"", ""originalName"": ""Masjid Munawwara Mosque"", ""latitude"": 8.84983408000005, ""longitude"": 80.37087624900005, ""district"": ""Mannar"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}, {""type"": ""osm"", ""id"": ""way/663773742"", ""osmLink"": ""https://www.openstreetmap.org/way/663773742"", ""originalName"": null, ""nameTa"": null, ""nameSi"": null, ""latitude"": 8.849708, ""longitude"": 80.3713039, ""addrCity"": null, ""addrStreet"": null, ""sourceQuery"": ""religion=muslim"", ""note"": ""OpenStreetMap, ODbL-licensed (© OpenStreetMap contributors).""}]"
nsdi-26256,,8.870091191000029,79.99275453900003,Mannar,,,low,unverified,,,,,,,,nsdi,26256,,"[{""type"": ""nsdi"", ""id"": ""26256"", ""buildingId"": ""1500410"", ""originalName"": null, ""latitude"": 8.870091191000029, ""longitude"": 79.99275453900003, ""district"": ""Mannar"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
nsdi-26309,,8.932622668000022,80.02819347200005,Mannar,,,low,unverified,,,,,,,,nsdi,26309,,"[{""type"": ""nsdi"", ""id"": ""26309"", ""buildingId"": ""1500392"", ""originalName"": null, ""latitude"": 8.932622668000022, ""longitude"": 80.02819347200005, ""district"": ""Mannar"", ""note"": ""Sri Lanka NSDI 'Place of Worship' layer, ground-surveyed point geometry.""}]"
